time;stolen;load
1682069263;397172;0.05
1682069323;397173;0.02
1682069383;397174;0.06
1682069443;397175;0.08
1682069503;397177;0.03
1682069563;397179;0.01
1682069623;397180;0.06
1682069683;397181;0.02
1682069743;397185;0.01
1682069803;397189;0.00
1682069863;397191;0.00
1682069923;397193;0.00
1682069983;397197;0.06
1682070043;397198;0.02
1682070103;397200;0.00
1682070163;397202;0.04
1682070223;397204;0.01
1682070283;397205;0.05
1682070343;397208;0.02
1682070403;397211;0.08
1682070463;397213;0.03
1682070523;397215;0.09
1682070583;397216;0.03
1682070643;397222;0.01
1682070703;397222;0.04
1682070763;397225;0.04
1682070823;397226;0.05
1682070883;397226;0.02
1682070943;397229;0.04
1682071003;397230;0.01
1682071063;397233;0.00
1682071123;397234;0.03
1682071183;397235;0.01
1682071243;397238;0.04
1682071303;397239;0.01
1682071363;397243;0.04
1682071424;397243;0.01
1682071484;397244;0.05
1682071544;397247;0.13
1682071604;397251;0.05
1682071664;397255;0.08
1682071724;397257;0.03
1682071784;397260;0.08
1682071844;397262;0.10
1682071904;397264;0.11
1682071964;397266;0.04
1682072024;397268;0.01
1682072084;397269;0.04
1682072144;397276;0.09
1682072204;397277;0.03
1682072264;397285;0.01
1682072324;397286;0.03
1682072384;397288;0.01
1682072444;397291;0.04
1682072504;397292;0.01
1682072564;397293;0.04
1682072624;397295;0.01
1682072684;397297;0.04
1682072744;397303;0.01
1682072804;397307;0.00
1682072864;397309;0.05
1682072924;397312;0.02
1682072984;397313;0.06
1682073044;397315;0.02
1682073104;397317;0.06
1682073164;397325;0.02
1682073224;397327;0.11
1682073284;397330;0.04
1682073344;397331;0.08
1682073404;397333;0.07
1682073464;397338;0.02
1682073524;397341;0.05
1682073584;397345;0.02
1682073644;397346;0.05
1682073704;397347;0.02
1682073764;397350;0.05
1682073824;397352;0.02
1682073884;397354;0.06
1682073944;397358;0.02
1682074004;397359;0.07
1682074064;397361;0.02
1682074124;397362;0.07
1682074184;397364;0.03
1682074244;397367;0.08
1682074304;397369;0.03
1682074364;397372;0.09
1682074424;397375;0.12
1682074484;397378;0.04
1682074544;397380;0.01
1682074604;397383;0.00
1682074664;397386;0.00
1682074724;397387;0.05
1682074784;397391;0.10
1682074844;397396;0.09
1682074904;397398;0.03
1682074964;397401;0.07
1682075024;397405;0.02
1682075084;397407;0.08
1682075144;397413;0.03
1682075204;397415;0.16
1682075264;397425;0.06
1682075324;397427;0.07
1682075384;397431;0.02
1682075444;397434;0.06
1682075504;397436;0.16
1682075565;397443;0.12
1682075625;397447;0.33
1682075685;397448;0.19
1682075745;397450;0.07
1682075805;397452;0.02
1682075865;397454;0.05
1682075925;397455;0.05
1682075985;397458;0.08
1682076045;397460;0.06
1682076105;397464;0.02
1682076165;397467;0.08
1682076225;397468;0.03
1682076285;397470;0.01
1682076345;397473;0.00
1682076405;397475;0.00
1682076465;397478;0.00
1682076525;397481;0.00
1682076585;397482;0.03
1682076645;397484;0.01
1682076705;397485;0.04
1682076765;397487;0.01
1682076825;397491;0.04
1682076885;397493;0.01
1682076945;397498;0.05
1682077005;397500;0.02
1682077065;397502;0.05
1682077125;397503;0.02
1682077185;397507;0.06
1682077245;397510;0.02
1682077305;397511;0.06
1682077365;397512;0.02
1682077425;397515;0.07
1682077485;397516;0.02
1682077545;397518;0.07
1682077605;397519;0.03
1682077665;397520;0.01
1682077725;397521;0.06
1682077785;397523;0.02
1682077845;397526;0.07
1682077905;397527;0.02
1682077965;397529;0.01
1682078025;397532;0.00
1682078085;397534;0.00
1682078145;397539;0.00
1682078205;397541;0.00
1682078265;397544;0.00
1682078325;397545;0.05
1682078385;397547;0.02
1682078445;397553;0.00
1682078505;397554;0.00
1682078565;397557;0.00
1682078625;397558;0.00
1682078685;397560;0.04
1682078745;397562;0.01
1682078805;397563;0.04
1682078865;397565;0.01
1682078925;397566;0.11
1682078985;397570;0.07
1682079045;397573;0.02
1682079105;397575;0.05
1682079165;397577;0.02
1682079225;397579;0.04
1682079285;397580;0.01
1682079345;397583;0.05
1682079405;397584;0.02
1682079465;397586;0.05
1682079525;397590;0.02
1682079585;397592;0.00
1682079645;397596;0.10
1682079705;397597;0.03
1682079765;397598;0.01
1682079826;397601;0.06
1682079886;397602;0.02
1682079946;397605;0.06
1682080006;397607;0.02
1682080066;397611;0.07
1682080126;397613;0.02
1682080186;397614;0.01
1682080246;397617;0.00
1682080306;397618;0.00
1682080366;397619;0.00
1682080426;397619;0.00
1682080486;397621;0.00
1682080546;397623;0.00
1682080606;397625;0.00
1682080666;397628;0.00
1682080726;397629;0.00
1682080786;397633;0.14
1682080846;397635;0.05
1682080906;397636;0.02
1682080966;397639;0.04
1682081026;397641;0.01
1682081086;397643;0.04
1682081146;397646;0.01
1682081206;397648;0.04
1682081266;397650;0.01
1682081326;397652;0.04
1682081386;397653;0.01
1682081446;397658;0.00
1682081506;397660;0.00
1682081566;397661;0.00
1682081626;397663;0.00
1682081686;397665;0.00
1682081746;397667;0.00
1682081806;397668;0.00
1682081866;397672;0.00
1682081926;397672;0.00
1682081986;397673;0.00
1682082046;397681;0.06
1682082106;397685;0.02
1682082166;397688;0.07
1682082226;397691;0.02
1682082286;397692;0.01
1682082346;397694;0.00
1682082406;397696;0.00
1682082466;397697;0.00
1682082526;397701;0.00
1682082586;397706;0.00
1682082646;397709;0.00
1682082706;397711;0.00
1682082766;397712;0.06
1682082826;397713;0.06
1682082886;397715;0.02
1682082946;397719;0.00
1682083006;397721;0.00
1682083066;397722;0.04
1682083126;397724;0.01
1682083186;397725;0.05
1682083246;397727;0.08
1682083306;397728;0.08
1682083366;397729;0.03
1682083426;397730;0.01
1682083486;397732;0.00
1682083546;397735;0.00
1682083606;397736;0.00
1682083666;397738;0.00
1682083726;397740;0.00
1682083786;397741;0.00
1682083846;397746;0.00
1682083906;397747;0.12
1682083966;397749;0.04
1682084027;397750;0.09
1682084087;397752;0.03
1682084147;397753;0.09
1682084207;397754;0.03
1682084267;397756;0.01
1682084327;397757;0.03
1682084387;397758;0.01
1682084447;397765;0.08
1682084507;397767;0.08
1682084567;397774;0.26
1682084627;397776;0.15
1682084687;397779;0.18
1682084747;397781;0.12
1682084807;397787;0.09
1682084867;397791;0.13
1682084927;397794;0.10
1682084987;397796;0.14
1682085047;397809;0.10
1682085107;397813;0.20
1682085167;397821;0.19
1682085227;397826;0.15
1682085287;397829;0.15
1682085347;397832;0.10
1682085407;397835;0.21
1682085467;397838;0.18
1682085527;397844;0.18
1682085587;397849;0.17
1682085647;397862;0.18
1682085707;397863;0.12
1682085767;397867;0.16
1682085827;397871;0.11
1682085887;397874;0.16
1682085947;397879;0.11
1682086007;397883;0.08
1682086067;397887;0.12
1682086127;397894;0.14
1682086187;397905;0.19
1682086247;397910;0.12
1682086307;397913;0.08
1682086367;397915;0.08
1682086427;397917;0.03
1682086487;397920;0.07
1682086547;397924;0.02
1682086607;397926;0.07
1682086667;397928;0.02
1682086727;397930;0.07
1682086787;397933;0.03
1682086847;397937;0.15
1682086907;397938;0.05
1682086967;397940;0.09
1682087027;397942;0.07
1682087087;397945;0.02
1682087147;397947;0.12
1682087207;397949;0.04
1682087267;397962;0.09
1682087327;397964;0.03
1682087387;397966;0.01
1682087447;397971;0.03
1682087507;397972;0.01
1682087567;397974;0.04
1682087627;397977;0.01
1682087687;397978;0.04
1682087747;397982;0.01
1682087807;397983;0.04
1682087867;397986;0.01
1682087927;397989;0.05
1682087987;397991;0.02
1682088047;397993;0.05
1682088107;397996;0.02
1682088168;397997;0.06
1682088228;398000;0.05
1682088288;398001;0.02
1682088348;398004;0.04
1682088408;398006;0.07
1682088468;398009;0.07
1682088528;398010;0.02
1682088588;398014;0.06
1682088648;398022;0.13
1682088708;398024;0.10
1682088768;398027;0.04
1682088828;398028;0.07
1682088888;398033;0.02
1682088948;398036;0.07
1682089008;398038;0.02
1682089068;398043;0.07
1682089128;398045;0.03
1682089188;398046;0.08
1682089248;398052;0.03
1682089308;398054;0.09
1682089368;398056;0.03
1682089428;398058;0.08
1682089488;398060;0.03
1682089548;398063;0.13
1682089608;398067;0.05
1682089668;398069;0.02
1682089728;398070;0.04
1682089788;398075;0.01
1682089848;398076;0.04
1682089908;398079;0.01
1682089968;398084;0.04
1682090028;398087;0.01
1682090088;398093;0.04
1682090148;398096;0.01
1682090208;398099;0.05
1682090268;398105;0.02
1682090328;398107;0.05
1682090388;398109;0.02
1682090448;398119;0.00
1682090508;398122;0.00
1682090568;398135;0.06
1682090628;398137;0.02
1682090688;398139;0.00
1682090748;398143;0.04
1682090808;398146;0.01
1682090868;398149;0.04
1682090928;398153;0.01
1682090988;398154;0.05
1682091048;398160;0.02
1682091108;398162;0.15
1682091168;398169;0.09
1682091228;398174;0.08
1682091288;398178;0.07
1682091348;398187;0.08
1682091408;398189;0.07
1682091468;398194;0.09
1682091528;398197;0.07
1682091588;398204;0.09
1682091648;398207;0.08
1682091708;398210;0.03
1682091768;398217;0.06
1682091828;398219;0.02
1682091888;398222;0.05
1682091948;398223;0.02
1682092008;398228;0.05
1682092068;398232;0.02
1682092128;398241;0.05
1682092189;398244;0.02
1682092249;398252;0.06
1682092309;398255;0.02
1682092369;398259;0.06
1682092429;398262;0.10
1682092489;398264;0.03
1682092549;398265;0.01
1682092609;398268;0.07
1682092669;398269;0.02
1682092729;398274;0.01
1682092789;398275;0.00
1682092849;398279;0.00
1682092909;398280;0.06
1682092969;398284;0.02
1682093029;398285;0.07
1682093089;398286;0.06
1682093149;398288;0.02
1682093209;398291;0.01
1682093269;398295;0.00
1682093329;398296;0.12
1682093389;398301;0.21
1682093449;398304;0.08
1682093509;398306;0.03
1682093569;398311;0.01
1682093629;398314;0.04
1682093689;398317;0.01
1682093749;398319;0.05
1682093809;398320;0.02
1682093869;398322;0.05
1682093929;398325;0.02
1682093989;398326;0.00
1682094049;398329;0.00
1682094109;398330;0.06
1682094169;398331;0.02
1682094229;398332;0.00
1682094289;398334;0.11
1682094349;398339;0.04
1682094409;398342;0.11
1682094469;398349;0.04
1682094529;398353;0.11
1682094589;398354;0.04
1682094649;398357;0.12
1682094709;398361;0.04
1682094769;398364;0.09
1682094829;398368;0.03
1682094889;398369;0.01
1682094949;398375;0.03
1682095009;398376;0.01
1682095069;398381;0.08
1682095129;398382;0.08
1682095189;398388;0.07
1682095249;398391;0.02
1682095309;398394;0.05
1682095369;398397;0.02
1682095429;398398;0.05
1682095489;398399;0.02
1682095549;398405;0.00
1682095609;398406;0.06
1682095669;398409;0.02
1682095729;398413;0.07
1682095789;398417;0.02
1682095849;398426;0.08
1682095909;398428;0.03
1682095969;398431;0.09
1682096029;398432;0.03
1682096089;398434;0.01
1682096149;398438;0.03
1682096209;398440;0.01
1682096269;398444;0.04
1682096329;398447;0.01
1682096390;398450;0.04
1682096450;398457;0.01
1682096510;398462;0.00
1682096570;398470;0.00
1682096630;398472;0.00
1682096690;398476;0.03
1682096750;398478;0.06
1682096810;398483;0.02
1682096870;398488;0.06
1682096930;398495;0.02
1682096990;398498;0.07
1682097050;398508;0.02
1682097110;398510;0.07
1682097170;398513;0.03
1682097230;398515;0.08
1682097290;398520;0.03
1682097350;398525;0.09
1682097410;398529;0.03
1682097470;398533;0.01
1682097530;398538;0.04
1682097590;398541;0.01
1682097650;398550;0.00
1682097710;398551;0.00
1682097770;398554;0.00
1682097830;398555;0.00
1682097890;398557;0.00
1682097950;398560;0.00
1682098010;398561;0.07
1682098070;398565;0.02
1682098130;398566;0.08
1682098190;398568;0.03
1682098250;398571;0.09
1682098310;398572;0.03
1682098370;398575;0.01
1682098430;398577;0.03
1682098490;398580;0.01
1682098550;398583;0.00
1682098610;398585;0.00
1682098670;398586;0.00
1682098730;398588;0.00
1682098790;398594;0.04
1682098850;398598;0.01
1682098910;398598;0.00
1682098970;398600;0.00
1682099030;398603;0.00
1682099090;398604;0.03
1682099150;398606;0.01
1682099210;398608;0.00
1682099270;398609;0.05
1682099330;398610;0.02
1682099390;398612;0.06
1682099450;398616;0.02
1682099510;398617;0.00
1682099570;398621;0.00
1682099630;398621;0.00
1682099690;398623;0.00
1682099750;398624;0.07
1682099810;398624;0.02
1682099870;398627;0.08
1682099930;398629;0.03
1682099990;398630;0.01
1682100050;398632;0.00
1682100110;398634;0.00
1682100170;398635;0.00
1682100230;398635;0.00
1682100290;398636;0.07
1682100350;398638;0.10
1682100410;398640;0.04
1682100470;398641;0.06
1682100530;398642;0.02
1682100590;398647;0.06
1682100651;398650;0.02
1682100711;398651;0.06
1682100771;398654;0.02
1682100831;398655;0.07
1682100891;398658;0.02
1682100951;398662;0.11
1682101011;398666;0.04
1682101071;398667;0.09
1682101131;398672;0.03
1682101191;398674;0.09
1682101251;398675;0.03
1682101311;398676;0.01
1682101371;398678;0.03
1682101431;398680;0.01
1682101491;398681;0.14
1682101551;398684;0.05
1682101611;398685;0.02
1682101671;398686;0.07
1682101731;398687;0.02
1682101791;398688;0.01
1682101851;398690;0.00
1682101911;398692;0.07
1682101971;398695;0.02
1682102031;398697;0.01
1682102091;398699;0.00
1682102151;398702;0.00
1682102211;398704;0.00
1682102271;398706;0.05
1682102331;398709;0.02
1682102391;398714;0.00
1682102451;398717;0.07
1682102511;398719;0.02
1682102571;398721;0.09
1682102631;398722;0.03
1682102691;398723;0.01
1682102751;398723;0.03
1682102811;398726;0.01
1682102871;398730;0.00
1682102931;398734;0.04
1682102991;398735;0.01
1682103051;398739;0.05
1682103111;398742;0.02
1682103171;398744;0.06
1682103231;398746;0.02
1682103291;398747;0.06
1682103351;398749;0.02
1682103411;398751;0.07
1682103471;398754;0.02
1682103531;398755;0.07
1682103591;398756;0.03
1682103651;398768;0.01
1682103711;398770;0.04
1682103771;398772;0.01
1682103831;398773;0.00
1682103891;398776;0.03
1682103951;398783;0.01
1682104011;398788;0.12
1682104071;398791;0.08
1682104131;398794;0.03
1682104191;398795;0.05
1682104251;398798;0.02
1682104311;398800;0.10
1682104371;398803;0.11
1682104431;398805;0.04
1682104491;398808;0.01
1682104551;398819;0.04
1682104612;398821;0.01
1682104672;398827;0.04
1682104732;398829;0.01
1682104792;398830;0.04
1682104852;398837;0.01
1682104912;398841;0.04
1682104972;398842;0.01
1682105032;398845;0.05
1682105092;398847;0.05
1682105152;398850;0.06
1682105212;398852;0.06
1682105272;398853;0.05
1682105332;398856;0.02
1682105392;398859;0.04
1682105452;398862;0.01
1682105512;398864;0.04
1682105572;398867;0.01
1682105632;398869;0.09
1682105692;398874;0.03
1682105752;398883;0.09
1682105812;398884;0.03
1682105872;398888;0.05
1682105932;398890;0.15
1682105992;398892;0.10
1682106052;398894;0.04
1682106112;398895;0.06
1682106172;398898;0.02
1682106232;398900;0.17
1682106292;398901;0.06
1682106352;398903;0.02
1682106412;398903;0.01
1682106472;398905;0.07
1682106532;398907;0.02
1682106592;398908;0.01
1682106652;398912;0.00
1682106712;398913;0.00
1682106772;398914;0.06
1682106832;398915;0.02
1682106892;398916;0.07
1682106952;398918;0.02
1682107012;398919;0.07
1682107072;398920;0.03
1682107132;398921;0.08
1682107192;398923;0.03
1682107252;398930;0.09
1682107312;398934;0.03
1682107372;398936;0.01
1682107432;398937;0.03
1682107492;398939;0.01
1682107552;398941;0.04
1682107612;398943;0.01
1682107672;398945;0.00
1682107732;398946;0.00
1682107792;398948;0.00
1682107852;398950;0.00
1682107912;398952;0.07
1682107972;398953;0.02
1682108032;398954;0.01
1682108092;398958;0.00
1682108152;398959;0.00
1682108212;398961;0.00
1682108272;398965;0.00
1682108332;398966;0.07
1682108392;398967;0.02
1682108452;398971;0.14
1682108512;398971;0.05
1682108572;398973;0.10
1682108632;398976;0.03
1682108692;398979;0.01
1682108752;398980;0.03
1682108812;398981;0.01
1682108873;398985;0.04
1682108933;398986;0.05
1682108993;398989;0.08
1682109053;398991;0.03
1682109113;398995;0.01
1682109173;398998;0.04
1682109233;398999;0.01
1682109293;399001;0.00
1682109353;399003;0.00
1682109413;399005;0.00
1682109473;399006;0.00
1682109533;399008;0.00
1682109593;399013;0.04
1682109653;399015;0.01
1682109713;399016;0.05
1682109773;399018;0.02
1682109833;399019;0.06
1682109893;399020;0.02
1682109953;399022;0.06
1682110013;399023;0.02
1682110073;399026;0.07
1682110133;399029;0.02
1682110193;399030;0.01
1682110253;399031;0.05
1682110313;399032;0.02
1682110373;399034;0.00
1682110433;399036;0.04
1682110493;399039;0.01
1682110553;399043;0.04
1682110613;399044;0.01
1682110673;399047;0.05
1682110733;399050;0.02
1682110793;399051;0.05
1682110853;399057;0.02
1682110913;399058;0.06
1682110973;399061;0.02
1682111033;399062;0.06
1682111093;399062;0.02
1682111153;399063;0.07
1682111213;399066;0.02
1682111273;399068;0.07
1682111333;399070;0.14
1682111393;399072;0.05
1682111453;399073;0.16
1682111513;399074;0.06
1682111573;399077;0.10
1682111633;399078;0.04
1682111693;399079;0.01
1682111753;399081;0.10
1682111813;399082;0.03
1682111873;399084;0.05
1682111933;399086;0.02
1682111993;399087;0.04
1682112053;399088;0.01
1682112113;399089;0.04
1682112173;399090;0.01
1682112233;399091;0.05
1682112293;399092;0.02
1682112353;399093;0.05
1682112413;399094;0.05
1682112473;399095;0.02
1682112533;399096;0.11
1682112593;399097;0.08
1682112653;399100;0.03
1682112713;399101;0.05
1682112773;399103;0.02
1682112833;399104;0.05
1682112893;399105;0.02
1682112953;399106;0.06
1682113013;399108;0.02
1682113073;399110;0.06
1682113133;399111;0.02
1682113194;399113;0.07
1682113254;399113;0.02
1682113314;399114;0.01
1682113374;399115;0.00
1682113434;399116;0.07
1682113494;399117;0.02
1682113554;399118;0.01
1682113614;399118;0.00
1682113674;399119;0.00
1682113734;399121;0.06
1682113794;399121;0.02
1682113854;399124;0.06
1682113914;399124;0.02
1682113974;399126;0.06
1682114034;399126;0.07
1682114094;399127;0.09
1682114154;399128;0.03
1682114214;399129;0.08
1682114274;399130;0.03
1682114334;399131;0.01
1682114394;399131;0.00
1682114454;399133;0.00
1682114514;399135;0.00
1682114574;399135;0.00
1682114634;399136;0.00
1682114694;399137;0.00
1682114754;399140;0.00
1682114814;399141;0.00
1682114874;399142;0.00
1682114934;399143;0.00
1682114994;399145;0.05
1682115054;399145;0.02
1682115114;399146;0.06
1682115174;399147;0.02
1682115234;399147;0.07
1682115294;399147;0.02
1682115354;399150;0.01
1682115414;399150;0.00
1682115474;399151;0.00
1682115534;399152;0.00
1682115594;399153;0.00
1682115654;399155;0.00
1682115714;399156;0.00
1682115774;399157;0.06
1682115834;399157;0.02
1682115894;399159;0.07
1682115954;399161;0.02
1682116014;399162;0.08
1682116074;399165;0.03
1682116134;399166;0.09
1682116194;399167;0.03
1682116254;399168;0.08
1682116314;399169;0.03
1682116374;399169;0.08
1682116434;399171;0.03
1682116494;399171;0.09
1682116554;399171;0.03
1682116614;399172;0.01
1682116674;399172;0.06
1682116734;399173;0.02
1682116794;399173;0.01
1682116854;399174;0.00
1682116914;399175;0.00
1682116974;399176;0.00
1682117034;399176;0.00
1682117094;399177;0.00
1682117154;399177;0.00
1682117214;399178;0.03
1682117274;399180;0.01
1682117334;399181;0.04
1682117394;399182;0.01
1682117454;399183;0.04
1682117514;399185;0.06
1682117574;399186;0.06
1682117634;399187;0.02
1682117694;399189;0.05
1682117754;399191;0.02
1682117814;399192;0.05
1682117874;399193;0.02
1682117935;399195;0.05
1682117995;399195;0.02
1682118055;399201;0.06
1682118115;399202;0.02
1682118175;399203;0.06
1682118235;399204;0.02
1682118295;399206;0.07
1682118355;399208;0.02
1682118415;399208;0.07
1682118475;399209;0.03
1682118535;399210;0.08
1682118595;399210;0.03
1682118655;399213;0.04
1682118715;399213;0.08
1682118775;399215;0.03
1682118835;399216;0.08
1682118895;399217;0.03
1682118955;399217;0.09
1682119015;399218;0.03
1682119075;399219;0.01
1682119135;399221;0.03
1682119195;399221;0.01
1682119255;399223;0.04
1682119315;399224;0.01
1682119375;399226;0.04
1682119435;399228;0.01
1682119495;399229;0.04
1682119555;399231;0.01
1682119615;399233;0.05
1682119675;399233;0.02
1682119735;399235;0.05
1682119795;399235;0.02
1682119855;399237;0.05
1682119915;399238;0.02
1682119975;399239;0.00
1682120035;399239;0.00
1682120095;399241;0.00
1682120155;399243;0.00
1682120215;399245;0.00
1682120275;399247;0.03
1682120335;399248;0.01
1682120395;399250;0.04
1682120455;399252;0.01
1682120515;399255;0.04
1682120575;399258;0.07
1682120635;399265;0.07
1682120695;399269;0.12
1682120755;399272;0.09
1682120815;399277;0.10
1682120875;399278;0.08
1682120935;399279;0.03
1682120995;399282;0.01
1682121055;399285;0.06
1682121115;399287;0.02
1682121175;399289;0.05
1682121235;399290;0.02
1682121295;399291;0.00
1682121355;399291;0.00
1682121415;399294;0.00
1682121475;399296;0.04
1682121535;399298;0.01
1682121595;399299;0.04
1682121655;399303;0.01
1682121715;399304;0.05
1682121775;399306;0.02
1682121835;399307;0.05
1682121895;399307;0.02
1682121955;399310;0.06
1682122015;399312;0.02
1682122075;399313;0.06
1682122135;399315;0.02
1682122195;399316;0.07
1682122255;399318;0.02
1682122315;399318;0.06
1682122376;399321;0.02
1682122436;399321;0.06
1682122496;399322;0.02
1682122556;399324;0.07
1682122616;399324;0.02
1682122676;399325;0.07
1682122736;399326;0.03
1682122796;399326;0.01
1682122856;399328;0.00
1682122916;399328;0.00
1682122976;399329;0.00
1682123036;399329;0.00
1682123096;399331;0.00
1682123156;399334;0.00
1682123216;399335;0.00
1682123276;399337;0.00
1682123336;399337;0.00
1682123396;399338;0.00
1682123456;399339;0.00
1682123516;399341;0.00
1682123576;399344;0.04
1682123636;399344;0.01
1682123696;399345;0.04
1682123756;399346;0.01
1682123816;399347;0.00
1682123876;399349;0.00
1682123936;399350;0.05
1682123996;399353;0.02
1682124056;399354;0.00
1682124116;399355;0.00
1682124176;399357;0.00
1682124236;399358;0.00
1682124296;399359;0.00
1682124356;399360;0.00
1682124416;399361;0.00
1682124476;399362;0.05
1682124536;399363;0.02
1682124596;399363;0.06
1682124656;399365;0.02
1682124716;399366;0.09
1682124776;399367;0.03
1682124836;399367;0.01
1682124896;399368;0.03
1682124956;399368;0.01
1682125016;399370;0.04
1682125076;399370;0.01
1682125136;399371;0.04
1682125196;399371;0.01
1682125256;399373;0.04
1682125316;399373;0.01
1682125376;399374;0.05
1682125436;399376;0.02
1682125496;399376;0.00
1682125556;399377;0.00
1682125616;399378;0.00
1682125676;399379;0.00
1682125736;399380;0.00
1682125796;399382;0.00
1682125856;399383;0.06
1682125916;399384;0.09
1682125976;399386;0.06
1682126036;399386;0.02
1682126096;399387;0.04
1682126156;399388;0.01
1682126216;399389;0.04
1682126276;399390;0.01
1682126336;399391;0.00
1682126396;399393;0.00
1682126456;399394;0.04
1682126516;399395;0.01
1682126576;399399;0.00
1682126636;399400;0.00
1682126696;399401;0.00
1682126756;399404;0.04
1682126816;399404;0.01
1682126876;399405;0.04
1682126936;399406;0.01
1682126997;399407;0.05
1682127057;399410;0.02
1682127117;399412;0.05
1682127177;399413;0.11
1682127237;399413;0.04
1682127297;399415;0.01
1682127357;399418;0.00
1682127417;399422;0.07
1682127477;399424;0.02
1682127537;399426;0.01
1682127597;399429;0.00
1682127657;399432;0.00
1682127717;399433;0.06
1682127777;399434;0.02
1682127837;399435;0.07
1682127897;399436;0.02
1682127957;399437;0.08
1682128017;399438;0.03
1682128077;399439;0.09
1682128137;399440;0.03
1682128197;399440;0.01
1682128257;399441;0.03
1682128317;399443;0.01
1682128377;399444;0.04
1682128437;399445;0.01
1682128497;399446;0.00
1682128557;399447;0.00
1682128617;399448;0.00
1682128677;399449;0.00
1682128737;399451;0.04
1682128797;399451;0.01
1682128857;399455;0.04
1682128917;399456;0.01
1682128977;399457;0.05
1682129037;399458;0.02
1682129097;399458;0.05
1682129157;399459;0.02
1682129217;399461;0.06
1682129277;399462;0.02
1682129337;399462;0.06
1682129397;399463;0.02
1682129457;399465;0.01
1682129517;399467;0.00
1682129577;399468;0.00
1682129637;399469;0.06
1682129697;399470;0.02
1682129757;399473;0.07
1682129817;399473;0.02
1682129877;399474;0.01
1682129937;399475;0.00
1682129997;399476;0.00
1682130057;399479;0.00
1682130117;399481;0.00
1682130177;399482;0.00
1682130237;399483;0.00
1682130297;399486;0.06
1682130357;399487;0.02
1682130417;399489;0.07
1682130477;399490;0.02
1682130537;399492;0.08
1682130597;399494;0.03
1682130657;399495;0.09
1682130717;399497;0.03
1682130777;399499;0.01
1682130837;399500;0.00
1682130897;399501;0.03
1682130957;399503;0.01
1682131017;399505;0.04
1682131077;399506;0.11
1682131137;399508;0.09
1682131197;399514;0.10
1682131257;399518;0.09
1682131317;399519;0.15
1682131378;399522;0.11
1682131438;399524;0.12
1682131498;399526;0.14
1682131558;399531;0.09
1682131618;399534;0.14
1682131678;399536;0.10
1682131738;399539;0.11
1682131798;399541;0.09
1682131858;399547;0.11
1682131918;399549;0.10
1682131978;399556;0.03
1682132038;399560;0.11
1682132098;399563;0.04
1682132158;399565;0.16
1682132218;399569;0.06
1682132278;399572;0.09
1682132338;399574;0.21
1682132398;399576;0.12
1682132458;399586;0.11
1682132518;399590;0.10
1682132578;399592;0.11
1682132638;399594;0.19
1682132698;399599;0.11
1682132758;399605;0.20
1682132818;399609;0.12
1682132878;399613;0.28
1682132938;399614;0.10
1682132998;399616;0.11
1682133058;399627;0.04
1682133118;399631;0.13
1682133178;399634;0.05
1682133238;399637;0.06
1682133298;399641;0.12
1682133358;399649;0.09
1682133418;399651;0.13
1682133478;399654;0.10
1682133538;399657;0.15
1682133598;399659;0.05
1682133658;399667;0.11
1682133718;399669;0.04
1682133778;399673;0.11
1682133838;399675;0.09
1682133898;399681;0.13
1682133958;399686;0.09
1682134018;399692;0.11
1682134078;399697;0.09
1682134138;399701;0.22
1682134198;399703;0.14
1682134258;399716;0.21
1682134318;399719;0.17
1682134378;399727;0.11
1682134438;399732;0.14
1682134498;399737;0.10
1682134558;399741;0.12
1682134618;399744;0.12
1682134678;399749;0.10
1682134738;399753;0.08
1682134798;399758;0.12
1682134858;399762;0.15
1682134918;399765;0.05
1682134978;399773;0.14
1682135038;399777;0.11
1682135098;399781;0.08
1682135158;399785;0.16
1682135218;399788;0.11
1682135278;399790;0.07
1682135338;399792;0.08
1682135399;399793;0.06
1682135459;399802;0.08
1682135519;399803;0.07
1682135579;399805;0.02
1682135639;399806;0.05
1682135699;399807;0.15
1682135759;399810;0.10
1682135819;399813;0.11
1682135879;399820;0.09
1682135939;399821;0.07
1682135999;399824;0.08
1682136059;399831;0.03
1682136119;399833;0.05
1682136179;399837;0.02
1682136239;399838;0.05
1682136299;399840;0.02
1682136359;399846;0.05
1682136419;399850;0.09
1682136479;399853;0.15
1682136539;399855;0.09
1682136599;399857;0.09
1682136659;399860;0.07
1682136719;399862;0.09
1682136779;399869;0.08
1682136839;399871;0.09
1682136899;399873;0.08
1682136959;399876;0.10
1682137019;399877;0.09
1682137079;399884;0.03
1682137139;399885;0.07
1682137199;399886;0.02
1682137259;399889;0.10
1682137319;399894;0.04
1682137379;399897;0.08
1682137439;399899;0.03
1682137499;399900;0.08
1682137559;399908;0.03
1682137619;399912;0.05
1682137679;399914;0.06
1682137739;399916;0.07
1682137799;399919;0.05
1682137859;399922;0.07
1682137919;399925;0.13
1682137979;399927;0.10
1682138039;399929;0.15
1682138099;399935;0.11
1682138159;399941;0.08
1682138219;399944;0.12
1682138279;399946;0.09
1682138339;399948;0.10
1682138399;399956;0.08
1682138459;399959;0.10
1682138519;399964;0.09
1682138579;399973;0.15
1682138639;399975;0.11
1682138699;399977;0.04
1682138759;399979;0.11
1682138819;399981;0.09
1682138879;399984;0.13
1682138939;399985;0.10
1682138999;399988;0.11
1682139059;399992;0.09
1682139119;399995;0.15
1682139179;399998;0.11
